dataset,protocol,seed,method,n_test,n_train,n_cal,n_cliffA,n_cliffB,cov_all,cov_cliffA,cov_noncliffA,gapA_pp,cov_cliffB,cov_noncliffB,gapB_pp,width_all,width_cliffA,nn_sim_mean,nn_sim_median,y_mean_test,y_mean_train
CHEMBL204_Ki,act_shift20,85247631,mondrian_rfstd,551,1652,551,54,20,0.15789473684210525,0.1111111111111111,0.16297786720321933,5.186675609210822,0.0,0.1638418079096045,16.38418079096045,2.2654987989018305,2.1666227942351415,0.7048601678174932,0.7176470588235294,9.157697112062396,6.329115970626449
CHEMBL204_Ki,act_shift20,85247631,mondrian_nb,551,1652,551,54,20,0.14156079854809436,0.1111111111111111,0.1448692152917505,3.3758104180639403,0.05,0.14500941619585686,9.500941619585685,1.9885171461052518,2.0225149133677833,0.7048601678174932,0.7176470588235294,9.157697112062396,6.329115970626449
CHEMBL204_Ki,act_shift20,85247631,adaptive,551,1652,551,54,20,0.3248638838475499,0.2962962962962963,0.32796780684104626,3.1671510544749983,0.25,0.327683615819209,7.768361581920901,2.8881864484864432,2.8641959642971955,0.7048601678174932,0.7176470588235294,9.157697112062396,6.329115970626449
CHEMBL214_Ki,act_shift40,6021738,global,1327,1492,498,126,46,0.1522230595327807,0.10317460317460317,0.15736885928393005,5.419425610932688,0.021739130434782608,0.15690866510538642,13.516953467060382,1.5423750540291385,1.5423750540291385,0.6445716575058236,0.6779661016949152,8.470483493158792,6.59939706135618
CHEMBL214_Ki,act_shift40,6021738,mondrian_wstd,1327,1492,498,126,46,0.1544837980406933,0.1349206349206349,0.1565362198168193,2.16155848961844,0.021739130434782608,0.1592505854800937,13.75114550453111,1.6273954505654786,1.573013954212443,0.6445716575058236,0.6779661016949152,8.470483493158792,6.59939706135618
CHEMBL214_Ki,act_shift40,6021738,mondrian_rfstd,1327,1492,498,126,46,0.1356443104747551,0.07936507936507936,0.14154870940882597,6.218363004374661,0.021739130434782608,0.13973458235753317,11.799545192275056,1.634523994043052,1.5216820295764932,0.6445716575058236,0.6779661016949152,8.470483493158792,6.59939706135618
CHEMBL214_Ki,act_shift40,6021738,mondrian_nb,1327,1492,498,126,46,0.15523737754333083,0.11904761904761904,0.15903413821815154,3.9986519170532504,0.021739130434782608,0.1600312256049961,13.82920951702135,1.6514342652273006,1.5607142026311718,0.6445716575058236,0.6779661016949152,8.470483493158792,6.59939706135618
CHEMBL214_Ki,act_shift40,6021738,adaptive,1327,1492,498,126,46,0.24943481537302187,0.18253968253968253,0.25645295587010825,7.391327333042572,0.10869565217391304,0.2544886807181889,14.579302854427588,1.914408664601124,1.7978875791963058,0.6445716575058236,0.6779661016949152,8.470483493158792,6.59939706135618
CHEMBL214_Ki,act_shift40,98978916,global,1327,1492,498,124,48,0.18236623963828183,0.10483870967741936,0.19035743973399832,8.551873005657896,0.020833333333333332,0.18842845973416733,16.7595126400834,1.7092930207137464,1.7092930207137456,0.6490414295167211,0.6811594202898551,8.470483493158792,6.59154258821261
CHEMBL214_Ki,act_shift40,98978916,mondrian_wstd,1327,1492,498,124,48,0.19216277317256972,0.0967741935483871,0.20199501246882792,10.522081892044083,0.020833333333333332,0.19859265050820954,17.77593171748762,1.8396466138626584,1.7501351853575249,0.6490414295167211,0.6811594202898551,8.470483493158792,6.59154258821261
CHEMBL214_Ki,act_shift40,98978916,mondrian_rfstd,1327,1492,498,124,48,0.15975885455915598,0.08870967741935484,0.16708229426433915,7.837261684498431,0.020833333333333332,0.16497263487099295,14.41393015376596,1.7143537833236915,1.6128205218706908,0.6490414295167211,0.6811594202898551,8.470483493158792,6.59154258821261
CHEMBL214_Ki,act_shift40,98978916,mondrian_nb,1327,1492,498,124,48,0.21477015825169554,0.10483870967741936,0.22610141313383209,12.126270345641272,0.020833333333333332,0.2220484753713839,20.121514203805056,1.9043683713710604,1.8055116317647886,0.6490414295167211,0.6811594202898551,8.470483493158792,6.59154258821261
