dataset,seed,group_def,side,n,rf_std_mean,d_wstd_mean,d_std_mean,d_nb_mean,d_nn_sim_mean,d_pair_gap_mean
CHEMBL234_Ki,89165191,cliffB_oracle,cliff,27,0.6840216368870538,0.8655390094455145,0.8660966927231608,28.85185185185185,0.8997668753699875,1.547959411391984
CHEMBL234_Ki,89165191,cliffB_oracle,noncliff,705,0.6348402436136039,0.5646018695747739,0.5696704541934626,19.54468085106383,0.7716142407432336,0.6138672211150148
CHEMBL234_Ki,89165191,cliffA,cliff,47,0.673463590481158,0.8383459381419373,0.8413140269316552,25.02127659574468,0.8825510416823824,1.3791855641540078
CHEMBL234_Ki,89165191,cliffA,noncliff,685,0.6341287112276304,0.5573420404076274,0.5623752941959231,19.535766423357664,0.7689283165330995,0.5981745598225265
CHEMBL234_Ki,34332121,cliffB_oracle,cliff,26,0.6839480507430207,0.7228639912706476,0.7226665318630029,27.923076923076923,0.9005428099026508,1.0330532311533642
CHEMBL234_Ki,34332121,cliffB_oracle,noncliff,706,0.6414739917268344,0.5651101261151461,0.5694795764526934,18.56657223796034,0.7650776527631576,0.519084457993316
CHEMBL234_Ki,34332121,cliffA,cliff,57,0.6322853312646367,0.7423338105257549,0.7457439842536717,28.82456140350877,0.8820036512874426,1.079975902062567
CHEMBL234_Ki,34332121,cliffA,noncliff,675,0.6438859608835249,0.555690739117718,0.5599596229142512,18.06074074074074,0.7601440768914818,0.49151760731215155
CHEMBL234_Ki,57652534,cliffB_oracle,cliff,24,0.59256491623625,0.7487123505415499,0.7521533516229212,26.958333333333332,0.8999002374424862,1.35672208510738
CHEMBL234_Ki,57652534,cliffB_oracle,noncliff,708,0.6317104417153279,0.6005543115585644,0.6063828072860249,19.906779661016948,0.7709280328558621,0.5370443734687064
CHEMBL234_Ki,57652534,cliffA,cliff,46,0.5914531751749957,0.7589401922892826,0.7694727210681817,26.065217391304348,0.879281443843196,1.2721970273579228
CHEMBL234_Ki,57652534,cliffA,noncliff,686,0.6330403858106011,0.5947353449781879,0.6001368744156759,19.740524781341108,0.767981193549562,0.5164251941690332
CHEMBL234_Ki,65555877,cliffB_oracle,cliff,20,0.7549742917061234,0.8156137631213427,0.8209219845681371,29.5,0.9084223739698624,1.486727443548475
CHEMBL234_Ki,65555877,cliffB_oracle,noncliff,712,0.659398897131175,0.5867479603567282,0.5918949723747234,19.185393258426966,0.7635173429325226,0.6541888821845955
CHEMBL234_Ki,65555877,cliffA,cliff,32,0.6652104010850455,0.7801071349932587,0.787089521442037,28.3125,0.9001740700207784,1.4269559580459732
CHEMBL234_Ki,65555877,cliffA,noncliff,700,0.6618639539382823,0.5843045953596467,0.5893673770389333,19.062857142857144,0.7612792326956828,0.6426492033270435
CHEMBL234_Ki,80882938,cliffB_oracle,cliff,16,0.6784276744982825,0.8024206777300655,0.8113381295112535,21.6875,0.9132351434414008,1.2902130126958393
CHEMBL234_Ki,80882938,cliffB_oracle,noncliff,716,0.6338038718296548,0.595827515601056,0.6001925741148122,19.93016759776536,0.7717063431682508,0.6599616513412195
CHEMBL234_Ki,80882938,cliffA,cliff,36,0.6422950234963296,0.7617310821229689,0.7717220319126719,18.88888888888889,0.8874307809529088,1.1813789096475946
CHEMBL234_Ki,80882938,cliffA,noncliff,696,0.6343905088737607,0.591755702164835,0.5959227548867512,20.024425287356323,0.7688031081211101,0.6474803301955937
CHEMBL234_Ki,62569839,cliffB_oracle,cliff,25,0.8017091042732623,0.8181657810568975,0.8190360316602885,24.52,0.8949976331314257,0.9552907609845905
CHEMBL234_Ki,62569839,cliffB_oracle,noncliff,707,0.6143511533659065,0.5848497413466307,0.5903887724983459,19.302687411598303,0.7672214876176137,0.6153690059165671
CHEMBL234_Ki,62569839,cliffA,cliff,52,0.7227287128413393,0.8179766312415347,0.8230272979715069,24.865384615384617,0.8709927477375251,1.1051714595327895
CHEMBL234_Ki,62569839,cliffA,noncliff,680,0.6129516176011439,0.5751583741944298,0.5805566895313877,19.069117647058825,0.7638290347849633,0.5904106475175334
CHEMBL234_Ki,69881227,cliffB_oracle,cliff,13,0.7589454599465353,0.8286630411040586,0.8184225547260049,28.0,0.8972654861918178,1.3787278251673973
CHEMBL234_Ki,69881227,cliffB_oracle,noncliff,719,0.6520576350755983,0.6136735907406159,0.6197190629493466,19.525730180806676,0.7755462332198143,0.6317423470703923
CHEMBL234_Ki,69881227,cliffA,cliff,39,0.6791791842665871,0.7537251821864461,0.7535022993643722,23.205128205128204,0.8825437191040117,1.311247516084383
CHEMBL234_Ki,69881227,cliffA,noncliff,693,0.6525364248373207,0.60960160721136,0.6156970769537902,19.47763347763348,0.7715911925162301,0.6075145110295778
CHEMBL234_Ki,86624677,cliffB_oracle,cliff,25,0.7199939986577313,0.7809565362149822,0.7869444967907379,23.28,0.9105980019205363,1.3183660485157933
CHEMBL234_Ki,86624677,cliffB_oracle,noncliff,707,0.6364814716301372,0.5667551878929917,0.5717345494840805,18.47807637906648,0.7673493079288882,0.5157181000972229
CHEMBL234_Ki,86624677,cliffA,cliff,53,0.674416872936304,0.7850670338161093,0.7941180375187972,24.50943396226415,0.8791228343214836,1.2608399366633476
CHEMBL234_Ki,86624677,cliffA,noncliff,679,0.6365952225969459,0.5569823983868981,0.5616621026551913,18.184094256259204,0.7636656922857807,0.487109471779785
CHEMBL234_Ki,29635333,cliffB_oracle,cliff,31,0.7383509770115484,0.8483067120310163,0.8494645661099537,25.548387096774192,0.9056627803033825,1.293536487760186
CHEMBL234_Ki,29635333,cliffB_oracle,noncliff,701,0.6338152057692095,0.579885015466838,0.5852683580028332,18.65049928673324,0.7660377763014062,0.5338307482087448
CHEMBL234_Ki,29635333,cliffA,cliff,49,0.6794951260296094,0.8249523441673791,0.8314986288798715,24.306122448979593,0.8858838743406696,1.19860842735889
CHEMBL234_Ki,29635333,cliffA,noncliff,683,0.6352826915902239,0.5742210730508058,0.5793156685686486,18.55783308931186,0.7636659119698199,0.5206195793181702
CHEMBL234_Ki,73489431,cliffB_oracle,cliff,22,0.6182040354246253,0.818721084202241,0.8223399953555869,24.363636363636363,0.9066016156366373,1.289885803923129
CHEMBL234_Ki,73489431,cliffB_oracle,noncliff,710,0.6281609729198067,0.5960397248334803,0.600981011863431,19.57605633802817,0.7701127217024876,0.5992761026253053
CHEMBL234_Ki,73489431,cliffA,cliff,46,0.6516657331157463,0.8572988080068293,0.858736069719643,21.630434782608695,0.8831156661441536,1.3424429538789595
CHEMBL234_Ki,73489431,cliffA,noncliff,686,0.6262655332785425,0.5848464419406166,0.5899954222021758,19.591836734693878,0.7666608667060012,0.5715905899006465
CHEMBL234_Ki,72441423,cliffB_oracle,cliff,30,0.6720236488463276,0.764907230315102,0.7631745482683996,23.933333333333334,0.8973187680483452,1.0674971611058148
CHEMBL234_Ki,72441423,cliffB_oracle,noncliff,702,0.6327058722461665,0.6026838340983538,0.6086128246978924,19.457264957264957,0.7738381018184713,0.5684033731688546
CHEMBL234_Ki,72441423,cliffA,cliff,55,0.6602450804436498,0.7817107489293297,0.782366960572804,28.927272727272726,0.8801846962221563,1.2009904594759542
CHEMBL234_Ki,72441423,cliffA,noncliff,677,0.632210860203542,0.5947919506923296,0.6008162703936056,18.88626292466765,0.7704393019685404,0.5391279283996053
CHEMBL234_Ki,47096259,cliffB_oracle,cliff,22,0.6186394354280972,0.7981155638521981,0.8092722359946783,26.09090909090909,0.8978988123566986,1.2385231179618108
CHEMBL234_Ki,47096259,cliffB_oracle,noncliff,710,0.6526444012788389,0.5661421602485475,0.5707001797940195,18.23380281690141,0.7680676395711757,0.5891063937038983
CHEMBL234_Ki,47096259,cliffA,cliff,47,0.6237120016776838,0.7764002645175703,0.7855053999738777,28.06382978723404,0.8739968910601144,1.2473606803869246
CHEMBL234_Ki,47096259,cliffA,noncliff,685,0.6535374137350988,0.5585327398323632,0.5629816127366328,17.811678832116787,0.7646880392229295,0.5647986805061929
CHEMBL234_Ki,87118625,cliffB_oracle,cliff,26,0.6995479763026947,0.7523132349099627,0.756609273183164,29.884615384615383,0.8954276824043,1.1629119651586655
CHEMBL234_Ki,87118625,cliffB_oracle,noncliff,706,0.6416384676631338,0.559343078474937,0.5647577057688378,19.21246458923513,0.7706328085642584,0.5414856572417589
CHEMBL234_Ki,87118625,cliffA,cliff,57,0.607346533491065,0.7430954526116615,0.7551731316270507,29.140350877192983,0.8802897449866793,1.0959989796296108
CHEMBL234_Ki,87118625,cliffA,noncliff,675,0.6467648194741509,0.5507768912559688,0.5555496390166469,18.785185185185185,0.7659141607522695,0.5185965085450656
CHEMBL234_Ki,58055701,cliffB_oracle,cliff,22,0.7031009605972854,0.8754111296445927,0.8790743258264387,27.863636363636363,0.9083813054831122,1.66340531099055
CHEMBL234_Ki,58055701,cliffB_oracle,noncliff,710,0.6467269804034458,0.5868186328980591,0.5919492343400042,17.94507042253521,0.7682674443834394,0.5486670189653235
CHEMBL234_Ki,58055701,cliffA,cliff,45,0.6451719999030164,0.7752441412415052,0.7828126840010816,26.2,0.8943114193617122,1.3247015075519475
CHEMBL234_Ki,58055701,cliffA,noncliff,687,0.6486341153187061,0.583500699958758,0.5884101327480308,17.72197962154294,0.7642339958946084,0.5335326527908795
CHEMBL234_Ki,20237956,cliffB_oracle,cliff,32,0.6566766302019263,0.8121783868441901,0.81390368063791,24.03125,0.9065504895642885,1.2613738658241713
CHEMBL234_Ki,20237956,cliffB_oracle,noncliff,700,0.6213161369527707,0.5635257319244257,0.5668724234573821,18.712857142857143,0.7687008047668824,0.56081234661605
CHEMBL234_Ki,20237956,cliffA,cliff,53,0.636493419907275,0.7587281807553605,0.7608380118997209,26.169811320754718,0.8899191833168424,1.19368033717773
CHEMBL234_Ki,20237956,cliffA,noncliff,679,0.621797933399581,0.5597578378698405,0.5631260891392953,18.38144329896907,0.7655251199882848,0.544429379185845
CHEMBL234_Ki,27734996,cliffB_oracle,cliff,28,0.6898182848845636,0.8516470331141269,0.8493642548138229,31.392857142857142,0.9078346788286913,1.4883436919606505
CHEMBL234_Ki,27734996,cliffB_oracle,noncliff,704,0.6438091234503335,0.5922842735692573,0.5973906891036055,18.83096590909091,0.770981236563101,0.5966729867719471
CHEMBL234_Ki,27734996,cliffA,cliff,47,0.6654674542859803,0.8301257657937843,0.8333719283459396,30.085106382978722,0.8928900416074541,1.4047407927986708
CHEMBL234_Ki,27734996,cliffA,noncliff,685,0.644203743845783,0.5861744563035842,0.5910944981449415,18.572262773722628,0.7680205229068637,0.5776767719719874
CHEMBL244_Ki,71339737,cliffB_oracle,cliff,23,0.7595745380055157,0.9792019350854365,0.9899602655386126,26.869565217391305,0.8801603709259266,1.5073308118540514
CHEMBL244_Ki,71339737,cliffB_oracle,noncliff,597,0.7838476691769398,0.7330529329115575,0.74061698017107,19.10217755443886,0.790362035641866,0.7258074499870888
CHEMBL244_Ki,71339737,cliffA,cliff,54,0.7757746183204435,0.9697902216781102,0.9754033857500068,27.24074074074074,0.8674525530441332,1.4198204363729208
CHEMBL244_Ki,71339737,cliffA,noncliff,566,0.7836315255891446,0.7203343855126385,0.7282177474249822,18.641342756183747,0.7866164530915285,0.6913522133406315
CHEMBL244_Ki,99182118,cliffB_oracle,cliff,33,0.819343305624137,0.9269148795199631,0.9297597739845946,25.03030303030303,0.8840241533653282,1.3049059530353861
CHEMBL244_Ki,99182118,cliffB_oracle,noncliff,587,0.7527568172393486,0.7466220124470355,0.7537302470309547,19.49403747870528,0.7862547374591335,0.7889450819533916
CHEMBL244_Ki,99182118,cliffA,cliff,60,0.7929420572731928,0.8654877949089692,0.866509039617316,21.183333333333334,0.8591725756610076,1.3200502052503702
CHEMBL244_Ki,99182118,cliffA,noncliff,560,0.7523751024441118,0.7444606187828502,0.7519793271667653,19.639285714285716,0.784154774813415,0.7624457986460471
CHEMBL244_Ki,89709943,cliffB_oracle,cliff,30,0.8034209326404408,0.9160621678694781,0.9236857974903832,23.066666666666666,0.8832954693941304,1.511665361654515
CHEMBL244_Ki,89709943,cliffB_oracle,noncliff,590,0.7531355561857455,0.7361807816486965,0.7454203050194234,18.959322033898307,0.792207772604494,0.7874380374302613
CHEMBL244_Ki,89709943,cliffA,cliff,70,0.7787403965737746,0.9290777755328106,0.9377698665719775,24.97142857142857,0.8588041316081156,1.3308262252878886
CHEMBL244_Ki,89709943,cliffA,noncliff,550,0.7526195970338887,0.7211132203377959,0.730333865364126,18.418181818181818,0.7886220584287236,0.757782849387886
CHEMBL244_Ki,86921808,cliffB_oracle,cliff,32,0.797209587727602,0.9045568314204411,0.9071958588375311,25.75,0.8922250967127767,1.5988887520825128
CHEMBL244_Ki,86921808,cliffB_oracle,noncliff,588,0.7286747281238607,0.7246595520003086,0.732876847671332,20.209183673469386,0.7955241333715892,0.8602337628605367
CHEMBL244_Ki,86921808,cliffA,cliff,62,0.8057658513181143,0.9280242760790266,0.9326992073904589,28.080645161290324,0.8747489724417864,1.582204084644935
CHEMBL244_Ki,86921808,cliffA,noncliff,558,0.7240393622981904,0.7122466897694458,0.7205384818284561,19.65232974910394,0.7922315442494258,0.8223749809689068
CHEMBL244_Ki,89165191,cliffB_oracle,cliff,30,0.8059313416955002,0.9195809961459799,0.9184857395039324,24.5,0.8865876938216046,1.2943126331614114
CHEMBL244_Ki,89165191,cliffB_oracle,noncliff,590,0.7719968019288862,0.7166823461496364,0.7243034325305818,18.922033898305084,0.7944621985069998,0.699283351725147
CHEMBL244_Ki,89165191,cliffA,cliff,60,0.7910465960957012,0.8598708676686039,0.8571964192634168,23.4,0.8707915902020229,1.1611278387645958
CHEMBL244_Ki,89165191,cliffA,noncliff,560,0.7717736743270818,0.7121123611291115,0.7203835237810022,18.741071428571427,0.791148332371483,0.6816765824764346
CHEMBL244_Ki,34332121,cliffB_oracle,cliff,40,0.7808973503011565,0.8918650383386598,0.8999829632917986,24.075,0.8872963399371872,1.4021381411887752
CHEMBL244_Ki,34332121,cliffB_oracle,noncliff,580,0.773925027893809,0.7562179183018078,0.7635369982209722,20.17241379310345,0.7887533341629652,0.7508175189659305
CHEMBL244_Ki,34332121,cliffA,cliff,63,0.7666712515402934,0.8743984366690263,0.8804122257321637,24.063492063492063,0.8671577592942384,1.2741299089330664
CHEMBL244_Ki,34332121,cliffA,noncliff,557,0.7752461783544291,0.7524987878125617,0.7600281570968986,20.012567324955118,0.7869158414331286,0.7384012610143761
CHEMBL244_Ki,57652534,cliffB_oracle,cliff,33,0.8490278052680529,0.9194102356386163,0.9191827767273382,21.484848484848484,0.8874911666296984,1.2606036666266396
CHEMBL244_Ki,57652534,cliffB_oracle,noncliff,587,0.7400446940149639,0.7024071690103353,0.7100392078884284,17.885860306643952,0.7876162968329888,0.7553008884151432
CHEMBL244_Ki,57652534,cliffA,cliff,67,0.8146153234927734,0.927628844231292,0.9282139496494882,22.059701492537314,0.8637277010653118,1.314922618423418
CHEMBL244_Ki,57652534,cliffA,noncliff,553,0.7375134290897174,0.6875870736064645,0.6956168341943966,17.59493670886076,0.784245094253037,0.717652309338154
CHEMBL244_Ki,65555877,cliffB_oracle,cliff,20,0.8277363318059157,0.9106293207196302,0.9103018868212078,29.8,0.894536341701236,1.506525884202924
CHEMBL244_Ki,65555877,cliffB_oracle,noncliff,600,0.7529379504315394,0.7518196847004924,0.7585854753224198,19.23,0.790919287392787,0.7850570070152594
CHEMBL244_Ki,65555877,cliffA,cliff,43,0.7526985120317697,0.9232343574143389,0.929274182320952,27.627906976744185,0.8843851090216464,1.471371427408897
CHEMBL244_Ki,65555877,cliffA,noncliff,577,0.7555484590600969,0.7443955462822399,0.7509654997985948,18.97053726169844,0.787473819704518,0.7589181118104533
CHEMBL244_Ki,80882938,cliffB_oracle,cliff,29,0.8410150152918509,0.9350976116925647,0.932664454213102,20.620689655172413,0.8961022089282762,1.3026653897999543
CHEMBL244_Ki,80882938,cliffB_oracle,noncliff,591,0.7801563922392061,0.7189821176211585,0.7260580740094476,19.140439932318106,0.7890001408221754,0.8578317266941871
CHEMBL244_Ki,80882938,cliffA,cliff,53,0.8018923398633331,0.934159217978927,0.9366482587282855,23.58490566037736,0.8806012851080068,1.3374324738336167
CHEMBL244_Ki,80882938,cliffA,noncliff,567,0.7812373355274741,0.7097428424576855,0.7167600618436338,18.800705467372133,0.7858546360162902,0.8357529553214842
CHEMBL244_Ki,62569839,cliffB_oracle,cliff,27,0.8626076618967226,0.9325576188681709,0.9144767158960077,20.62962962962963,0.8872707056492324,1.802308644697098
CHEMBL244_Ki,62569839,cliffB_oracle,noncliff,593,0.741480618694438,0.7230949455282686,0.7305986480865527,19.84485666104553,0.788096697798796,0.807491292795855
CHEMBL244_Ki,62569839,cliffA,cliff,54,0.8014319793632788,0.939185743173874,0.9313934462199744,22.703703703703702,0.8708876905307521,1.640623131893815
CHEMBL244_Ki,62569839,cliffA,noncliff,566,0.7415390227409827,0.713038676523955,0.7207308612900073,19.609540636042404,0.7851643853481656,0.7754611676899253
CHEMBL244_Ki,69881227,cliffB_oracle,cliff,33,0.8597574728016827,0.9233244039144811,0.9190719353537207,32.121212121212125,0.8865998512836343,1.765959399370212
CHEMBL244_Ki,69881227,cliffB_oracle,noncliff,587,0.771303830006409,0.7223840837275229,0.7306129219499132,18.39182282793867,0.7886582892471231,0.7887499651136392
CHEMBL244_Ki,69881227,cliffA,cliff,55,0.8200609581485158,0.8512590714381517,0.8484174081830056,26.618181818181817,0.8670342671531344,1.668792135222008
CHEMBL244_Ki,69881227,cliffA,noncliff,565,0.7717238798549544,0.7215575127367183,0.7301425796343717,18.3929203539823,0.7867078240796264,0.7601580925021465
CHEMBL244_Ki,86624677,cliffB_oracle,cliff,25,0.8555332511918482,0.9700797967982584,0.963736301499071,25.92,0.8783793592437635,1.294644798697955
CHEMBL244_Ki,86624677,cliffB_oracle,noncliff,595,0.767550525374478,0.7607817534514746,0.768147672657149,20.554621848739497,0.7888208973604022,0.8166894594266763
CHEMBL244_Ki,86624677,cliffA,cliff,51,0.7407292614730353,0.9361130783512365,0.9361848038385452,26.725490196078432,0.8564353803575123,1.2298866426299127
CHEMBL244_Ki,86624677,cliffA,noncliff,569,0.7738202136071807,0.754086001671297,0.7615047521351216,20.237258347978912,0.7866379062308558,0.8006540062428747
CHEMBL244_Ki,29635333,cliffB_oracle,cliff,31,0.8739171804327167,0.9859169995192423,0.9864400633610068,23.903225806451612,0.8729355100483933,1.3456124669480114
CHEMBL244_Ki,29635333,cliffB_oracle,noncliff,589,0.7651181906476614,0.7486666342754605,0.7583297209135785,19.183361629881155,0.7898152836842053,0.71776013234371
CHEMBL244_Ki,29635333,cliffA,cliff,59,0.8211056028046447,0.9455342397748686,0.9469706535659026,23.35593220338983,0.857960836505235,1.1627252618967836
CHEMBL244_Ki,29635333,cliffA,noncliff,561,0.7652420968260476,0.7409901885062575,0.7510172985521067,19.005347593582886,0.7872137330551044,0.7056576006665299
CHEMBL244_Ki,73489431,cliffB_oracle,cliff,33,0.8639685064349744,0.9487244164858455,0.9478265926145656,23.272727272727273,0.8872048215335645,1.1944075233103926
CHEMBL244_Ki,73489431,cliffB_oracle,noncliff,587,0.7644902487137568,0.7309575577981032,0.7386910359572916,20.097103918228278,0.7897391239618112,0.7958894195447079
CHEMBL244_Ki,73489431,cliffA,cliff,60,0.7765634506651335,0.9091482201045777,0.9091060902774716,23.533333333333335,0.8658902997013768,1.2088769428475055
CHEMBL244_Ki,73489431,cliffA,noncliff,560,0.7690588029775381,0.7245961541652667,0.732659402763969,19.916071428571428,0.7872841284545407,0.7751248588770289
CHEMBL244_Ki,72441423,cliffB_oracle,cliff,29,0.7529973852909934,0.8682771680554234,0.8811135606220364,23.689655172413794,0.8882152080213304,1.2271208006327279
CHEMBL244_Ki,72441423,cliffB_oracle,noncliff,591,0.7864441368495857,0.7496717183367583,0.7578163608984948,19.20812182741117,0.789344683132067,0.799241379441064
CHEMBL244_Ki,72441423,cliffA,cliff,58,0.7881419591136012,0.9274597879397358,0.9373092469399391,22.82758620689655,0.8586894797813965,1.301035184292351
CHEMBL244_Ki,72441423,cliffA,noncliff,562,0.784543016766824,0.737176900163792,0.745389145265002,19.065836298932386,0.7872451322522988,0.7695340174004655
CHEMBL244_Ki,47096259,cliffB_oracle,cliff,31,0.8582490804936559,0.9326326968522447,0.9272281281720686,26.516129032258064,0.8913836682927269,1.6464177025711975
CHEMBL244_Ki,47096259,cliffB_oracle,noncliff,589,0.7578734606905679,0.7326499118669645,0.7416282284443518,19.186757215619693,0.7912239001961079,0.7411480769543898
CHEMBL244_Ki,47096259,cliffA,cliff,54,0.8187678792841228,0.9509442776615474,0.9545470330635295,26.333333333333332,0.8748941417792951,1.571652827862023
CHEMBL244_Ki,47096259,cliffA,noncliff,566,0.75756135046061,0.7225442528825815,0.731241214777306,18.906360424028268,0.7886683120686269,0.7114945466453947
CHEMBL244_Ki,87118625,cliffB_oracle,cliff,25,0.8024458957997003,0.8449889207246096,0.8490760168639985,25.6,0.896007406606541,1.777784305142393
CHEMBL244_Ki,87118625,cliffB_oracle,noncliff,595,0.7719006879546323,0.7427291095373596,0.7492269588008633,19.265546218487394,0.7920959970762995,0.8681042773289913
CHEMBL244_Ki,87118625,cliffA,cliff,60,0.721791988911198,0.8681634748097807,0.8751920024556876,26.566666666666666,0.8657813666809145,1.5667360028807849
CHEMBL244_Ki,87118625,cliffA,noncliff,560,0.7786331024880836,0.7335770531162473,0.7399052715675097,18.76607142857143,0.7887381021628173,0.8338615936901118
CHEMBL244_Ki,58055701,cliffB_oracle,cliff,25,0.8923775878094385,0.901675114125272,0.8953056826437374,19.6,0.8918341244363712,1.193410311715597
CHEMBL244_Ki,58055701,cliffB_oracle,noncliff,595,0.7572509640366513,0.7534791456143388,0.7631455002077369,19.831932773109244,0.7900300209149002,0.8676674195609183
CHEMBL244_Ki,58055701,cliffA,cliff,49,0.837748568896708,0.9478205075253144,0.945821607082418,21.367346938775512,0.8758876907068891,1.3721245370469903
CHEMBL244_Ki,58055701,cliffA,noncliff,571,0.7562593404923026,0.7430901678985095,0.7530613490006667,19.69001751313485,0.7870623008581669,0.8386397024804446
CHEMBL244_Ki,20237956,cliffB_oracle,cliff,33,0.7939541758900915,0.9022586112891929,0.9097156155821561,21.515151515151516,0.889749230673571,1.1904339905613557
CHEMBL244_Ki,20237956,cliffB_oracle,noncliff,587,0.7653825245219644,0.7470690715383496,0.752854888707469,19.625212947189098,0.787639559504412,0.7402495429943872
CHEMBL244_Ki,20237956,cliffA,cliff,62,0.7813804214634301,0.9070178326813908,0.9139039076865786,24.629032258064516,0.8714822468450045,1.1274756852694359
CHEMBL244_Ki,20237956,cliffA,noncliff,558,0.765294701734827,0.7382211593998059,0.7439828680620075,19.18100358422939,0.7842657080901417,0.723848227490188
CHEMBL244_Ki,27734996,cliffB_oracle,cliff,30,0.8541416011768559,0.9366186443310212,0.9313881333272808,26.533333333333335,0.8811867935542679,1.6979062236149494
CHEMBL244_Ki,27734996,cliffB_oracle,noncliff,590,0.7525666324367776,0.7414462164906659,0.747711558770779,19.664406779661018,0.7872833495050526,0.8934210450696386
CHEMBL244_Ki,27734996,cliffA,cliff,55,0.8333214283622681,0.9083590771864701,0.9078560679030625,23.30909090909091,0.8610056188220743,1.636125318843633
CHEMBL244_Ki,27734996,cliffA,noncliff,565,0.750098907279787,0.7354659386074671,0.7417805322139793,19.67433628318584,0.7850574115716717,0.8638384261294433
CHEMBL214_Ki,71339737,cliffB_oracle,cliff,16,0.581571254591179,0.6946668160096797,0.6915635127051443,20.125,0.9260132026321624,1.1990767184518385
CHEMBL214_Ki,71339737,cliffB_oracle,noncliff,648,0.644926054277685,0.5645139904999728,0.568802445642105,12.273148148148149,0.7752336663538479,0.4980484346295561
CHEMBL214_Ki,71339737,cliffA,cliff,50,0.6423115551815186,0.7199183190430405,0.7176609692787408,15.68,0.8676478743513073,0.9820422764304196
CHEMBL214_Ki,71339737,cliffA,noncliff,614,0.6434880219646951,0.5548244313534684,0.5594689718621678,12.200325732899023,0.7714717620618209,0.47690309334472447
CHEMBL214_Ki,99182118,cliffB_oracle,cliff,30,0.68557376412533,0.7866526571769583,0.7811943467634649,19.266666666666666,0.9240251651578231,1.2358938505617836
CHEMBL214_Ki,99182118,cliffB_oracle,noncliff,634,0.6636931155852136,0.5495266106921632,0.5533939085382488,11.894321766561514,0.7711195457185748,0.45923320860005634
CHEMBL214_Ki,99182118,cliffA,cliff,49,0.6516061666383408,0.726479848104764,0.7251746078104494,19.387755102040817,0.893072332157604,1.1461656918789342
CHEMBL214_Ki,99182118,cliffA,noncliff,615,0.6657234894951327,0.5468236120139105,0.5506452260424478,11.65691056910569,0.7687089242735489,0.4423878875889779
CHEMBL214_Ki,89709943,cliffB_oracle,cliff,27,0.5688226033290891,0.7173945956936287,0.7154452815655319,17.59259259259259,0.9375994991757497,1.5699106855157736
CHEMBL214_Ki,89709943,cliffB_oracle,noncliff,637,0.6597706498233391,0.5426281672768501,0.5464049014444184,12.397174254317111,0.7778934214747288,0.5874289129204181
CHEMBL214_Ki,89709943,cliffA,cliff,49,0.5871479564676574,0.7226487612338602,0.7191051531751138,18.551020408163264,0.9025628684457689,1.5493733853339158
CHEMBL214_Ki,89709943,cliffA,noncliff,615,0.6615640070901418,0.535380259968298,0.5395175832968317,12.134959349593496,0.7747189712915956,0.5539195287119842
CHEMBL214_Ki,86921808,cliffB_oracle,cliff,29,0.6993836990545895,0.7484759218423103,0.7433084880854113,17.379310344827587,0.9191168071841878,1.1998518914370246
CHEMBL214_Ki,86921808,cliffB_oracle,noncliff,635,0.6918449225857997,0.5584547871216712,0.5627016718971852,11.507086614173229,0.775094855451419,0.4671512157780443
CHEMBL214_Ki,86921808,cliffA,cliff,47,0.6896143478416585,0.7540998521890061,0.751688523486255,18.425531914893618,0.9021015790971607,1.2706425671551957
CHEMBL214_Ki,86921808,cliffA,noncliff,617,0.6923691714197859,0.5518631857777245,0.5561814852152036,11.256077795786062,0.7718879155388975,0.4403833488078406
CHEMBL214_Ki,89165191,cliffB_oracle,cliff,32,0.6740909620793513,0.7694010281235786,0.766661996762223,16.3125,0.9255072983828736,1.3901194242150887
CHEMBL214_Ki,89165191,cliffB_oracle,noncliff,632,0.6563590920761588,0.5712469091394158,0.5768054975228455,11.640822784810126,0.776706751937842,0.45768598924051024
CHEMBL214_Ki,89165191,cliffA,cliff,53,0.6558435479423348,0.7606671259955093,0.7572240515389184,16.943396226415093,0.9035769343928223,1.3156148029925783
CHEMBL214_Ki,89165191,cliffA,noncliff,611,0.6573324859864613,0.564607161049865,0.5705455776176538,11.425531914893616,0.7731834086992909,0.43210111655692085
CHEMBL214_Ki,34332121,cliffB_oracle,cliff,22,0.65752247435278,0.7793729578983133,0.7777186286126139,17.045454545454547,0.9404190209640443,1.3024862588944865
CHEMBL214_Ki,34332121,cliffB_oracle,noncliff,642,0.6477221291032429,0.5487828213238114,0.5531203193133793,11.993769470404985,0.7736594939436692,0.5308205431887365
CHEMBL214_Ki,34332121,cliffA,cliff,47,0.5921215155471362,0.7419054419733836,0.7471838952081331,17.25531914893617,0.9103734791239935,1.1954739117275843
CHEMBL214_Ki,34332121,cliffA,noncliff,617,0.6523069531431566,0.5419620714670979,0.5459996629888985,11.773095623987034,0.7689629901804205,0.507705368835739
CHEMBL214_Ki,57652534,cliffB_oracle,cliff,32,0.6276910444527426,0.723292404444488,0.7238856756435631,17.65625,0.9177040308229425,1.2748066534733304
CHEMBL214_Ki,57652534,cliffB_oracle,noncliff,632,0.6858095739314969,0.5887212852862211,0.5940393204806163,11.764240506329115,0.7760332650926332,0.5176562955147
CHEMBL214_Ki,57652534,cliffA,cliff,57,0.6579574268934798,0.748149893066561,0.7492327030400286,16.63157894736842,0.9031828680440912,1.2436059944323221
