dataset,split,seed,signal,auc_fail,auc_cliffB,auc_cliffA,misalignB,misalignA
CHEMBL233_Ki,scaffold,62569839,rf_std,0.5990711292846685,0.36093189964157707,0.3658702408702409,0.23813922964309148,0.23320088841442765
CHEMBL233_Ki,scaffold,62569839,d_wstd,0.568126022913257,0.7444444444444445,0.6222698735520382,-0.17631842153118749,-0.054143850638781243
CHEMBL233_Ki,scaffold,62569839,d_nb,0.6075142611944065,0.31415770609318994,0.2825369075369075,0.2933565551012166,0.324977353657499
CHEMBL233_Ki,scaffold,62569839,d_nn_sim,0.5349278381193274,0.04880952380952381,0.2157352551065523,0.4861183143098036,0.3191925830127751
CHEMBL234_Ki,random,71339737,rf_std,0.7084215478710891,0.612799310064935,0.5661438111507998,0.09562223780615409,0.14227773672028932
CHEMBL234_Ki,random,71339737,d_wstd,0.5509422212595441,0.7348064796694934,0.7086640432201694,-0.18386425840994935,-0.15772182196062534
CHEMBL234_Ki,random,71339737,d_nb,0.6921606680780993,0.4010501217532468,0.36879950302842057,0.2911105463248525,0.3233611650496787
CHEMBL234_Ki,random,71339737,d_nn_sim,0.6191584989440624,0.06759621656881931,0.12249049556459682,0.5515622823752431,0.4966680033794656
CHEMBL234_Ki,random,99182118,rf_std,0.8170851487143325,0.5275530410183875,0.5162189827397551,0.28953210769594495,0.3008661659745774
CHEMBL234_Ki,random,99182118,d_wstd,0.554093070652174,0.716338880484115,0.670259028171677,-0.16224580983194103,-0.1161659575195031
CHEMBL234_Ki,random,99182118,d_nb,0.6914901654620093,0.3403394625176803,0.37261303872083584,0.35115070294432893,0.3188771267411734
CHEMBL234_Ki,random,99182118,d_nn_sim,0.6342900815217392,0.08139183055975795,0.17763282283985632,0.5528982509619812,0.45665725868188284
CHEMBL234_Ki,random,89709943,rf_std,0.7607416800049889,0.6065795668549906,0.5587513589066625,0.15416211314999828,0.20199032109832638
CHEMBL234_Ki,random,89709943,d_wstd,0.5057058791178574,0.7890191628845185,0.6997265390515574,-0.2833132837666611,-0.1940206599337
CHEMBL234_Ki,random,89709943,d_nb,0.7035566549566591,0.3336864406779661,0.3934927783817363,0.369870214278693,0.3100638765749228
CHEMBL234_Ki,random,89709943,d_nn_sim,0.6573997690150141,0.0737518910741301,0.2035116387647569,0.583647877940884,0.4538881302502572
CHEMBL234_Ki,random,86921808,rf_std,0.7279352226720648,0.612022630834512,0.5528803545051698,0.11591259183755276,0.17505486816689497
CHEMBL234_Ki,random,86921808,d_wstd,0.5275765478605235,0.6974887892376682,0.7156494522691705,-0.16991224137714467,-0.188072904408647
CHEMBL234_Ki,random,86921808,d_nb,0.7009088655705197,0.373012729844413,0.3731972606418692,0.32789613572610665,0.3277116049286505
CHEMBL234_Ki,random,86921808,d_nn_sim,0.6587365980875108,0.11100149476831091,0.17867406458955754,0.5477351033192,0.4800625334979533
CHEMBL234_Ki,random,89165191,rf_std,0.7092668148835846,0.5822957709482532,0.5585028731169436,0.12697104393533132,0.15076394176664099
CHEMBL234_Ki,random,89165191,d_wstd,0.612031101614435,0.760552528754609,0.7490143690332671,-0.14852142714017402,-0.13698326741883216
CHEMBL234_Ki,random,89165191,d_nb,0.6698590310522586,0.32991857105332284,0.3854635813014443,0.3399404599989358,0.2843954497508143
CHEMBL234_Ki,random,89165191,d_nn_sim,0.6376276115859449,0.09616972098398548,0.14893617021276595,0.5414578906019595,0.488691441373179
CHEMBL234_Ki,scaffold,34332121,rf_std,0.7183429425581892,0.47572622363708716,0.5300216763005781,0.24261671892110204,0.18832126625761114
CHEMBL234_Ki,scaffold,34332121,d_wstd,0.5493617021276596,0.767998194538479,0.7740384615384616,-0.2186364924108194,-0.224676759410802
CHEMBL234_Ki,scaffold,34332121,d_nb,0.660652003701331,0.2859132510943096,0.3698157514450867,0.37473875260702144,0.2908362522562443
CHEMBL234_Ki,scaffold,34332121,d_nn_sim,0.7180496453900709,0.06776122771383435,0.23213984480431848,0.6502884176762366,0.4859098005857524
CHEMBL234_Ki,scaffold,57652534,rf_std,0.7086862647400765,0.4227801022780102,0.4923196577872837,0.28590616246206624,0.21636660695279275
CHEMBL234_Ki,scaffold,57652534,d_wstd,0.5696680790960452,0.7897271268057785,0.7145298376579574,-0.22005904770973328,-0.1448617585619122
CHEMBL234_Ki,scaffold,57652534,d_nb,0.6862291503547109,0.23807531380753139,0.2998833365739841,0.4481538365471795,0.3863458137807268
CHEMBL234_Ki,scaffold,57652534,d_nn_sim,0.6948446327683616,0.061690743713215625,0.20474884202005667,0.633153889055146,0.49009579074830495
CHEMBL234_Ki,scaffold,65555877,rf_std,0.7481804753592051,0.49955345416338326,0.46184973802395207,0.2486270211958218,0.286330737335253
CHEMBL234_Ki,scaffold,65555877,d_wstd,0.5745469522240527,0.6781505531505532,0.6502001143510577,-0.10360360092650045,-0.07565316212700501
CHEMBL234_Ki,scaffold,65555877,d_nb,0.7230294078152276,0.3326766482794852,0.37419302020958084,0.39035275953574244,0.3488363876056468
CHEMBL234_Ki,scaffold,65555877,d_nn_sim,0.6278601501006773,0.06541606541606541,0.16422241280731847,0.5624440846846119,0.46363773729335883
CHEMBL234_Ki,scaffold,80882938,rf_std,0.7114611203661635,0.3931564245810056,0.4590909090909091,0.3183046957851579,0.2523702112752544
CHEMBL234_Ki,scaffold,80882938,d_wstd,0.4790971980291644,0.6807568438003221,0.5684667802385008,-0.2016596457711577,-0.08936958220933644
CHEMBL234_Ki,scaffold,80882938,d_nb,0.6482491123563363,0.20382332402234637,0.3677859237536657,0.44442578833398994,0.2804631886026706
CHEMBL234_Ki,scaffold,80882938,d_nn_sim,0.7364380630070174,0.08373590982286634,0.35976149914821126,0.652702153184151,0.37667656385880616
CHEMBL234_Ki,scaffold,62569839,rf_std,0.7612271362271362,0.491584274952919,0.5341373273682163,0.2696428612742172,0.22708980885891994
CHEMBL234_Ki,scaffold,62569839,d_wstd,0.6078482328482329,0.7826612903225807,0.727523769574944,-0.17481305747434783,-0.11967553672671116
CHEMBL234_Ki,scaffold,62569839,d_nb,0.6334288834288835,0.2570032956685499,0.3399283074443549,0.3764255877603336,0.29350057598452856
CHEMBL234_Ki,scaffold,62569839,d_nn_sim,0.6888805873180873,0.05692204301075269,0.2394959451901566,0.6319585443073347,0.4493846421279307
CHEMBL235_EC50,random,71339737,rf_std,0.6669593210418496,0.45880750899717926,0.5029279663426005,0.20815181204467037,0.16403135469924912
CHEMBL235_EC50,random,71339737,d_wstd,0.58975643762799,0.5651150895140665,0.5727812069275484,0.02464134811392349,0.0169752307004416
CHEMBL235_EC50,random,71339737,d_nb,0.5805714076675447,0.3932496838828908,0.42950139291602707,0.1873217237846539,0.1510700147515176
CHEMBL235_EC50,random,71339737,d_nn_sim,0.5067317328220993,0.14710997442455243,0.2625696650086894,0.35962175839754684,0.24416206781340988
CHEMBL235_EC50,random,99182118,rf_std,0.7412287581699346,0.5968045112781954,0.551726598173516,0.14442424689173916,0.18950215999641862
CHEMBL235_EC50,random,99182118,d_wstd,0.7006459792320695,0.707988067616838,0.7016495157384988,-0.007342088384768464,-0.001003536506429259
CHEMBL235_EC50,random,99182118,d_nb,0.5026143790849673,0.4518327067669173,0.3483518835616438,0.05078167231805003,0.1542624955233235
CHEMBL235_EC50,random,99182118,d_nn_sim,0.5944820091765274,0.18122306927411336,0.2119022397094431,0.413258939902414,0.3825797694670843
CHEMBL235_EC50,random,89709943,rf_std,0.7012553418803419,0.5169458511881574,0.5092939244663383,0.1843094906921845,0.19196141741400363
CHEMBL235_EC50,random,89709943,d_wstd,0.6120676558464577,0.6904665314401622,0.7412812607057211,-0.07839887559370451,-0.12921360485926336
CHEMBL235_EC50,random,89709943,d_nb,0.5831330128205128,0.34592910011686795,0.3064367816091954,0.23720391270364483,0.27669623121131737
CHEMBL235_EC50,random,89709943,d_nn_sim,0.543854762748772,0.18803245436105476,0.1972935936964714,0.3558223083877172,0.3465611690523006
CHEMBL235_EC50,random,86921808,rf_std,0.714679802955665,0.6281342182890856,0.5730399000661327,0.08654558466657947,0.14163990288953232
CHEMBL235_EC50,random,86921808,d_wstd,0.6760733060747663,0.6562971342383107,0.7018948793142341,0.019776171836455636,-0.025821573239467766
CHEMBL235_EC50,random,86921808,d_nb,0.5668308702791461,0.4221976401179941,0.34223675508854434,0.14463323016115204,0.2245941151906018
CHEMBL235_EC50,random,86921808,d_nn_sim,0.5550160630841121,0.15453745600804425,0.19565380855703438,0.40047860707606786,0.3593622545270777
CHEMBL235_EC50,random,89165191,rf_std,0.7621829105473965,0.5544005544005544,0.6072679738562091,0.20778235614684215,0.1549149366911874
CHEMBL235_EC50,random,89165191,d_wstd,0.6968808630393997,0.7021238622166697,0.7383495145631068,-0.005242999177270002,-0.041468651523707156
CHEMBL235_EC50,random,89165191,d_nb,0.4852303070761015,0.40003465003465005,0.4019607843137255,0.08519565704145143,0.08326952276237598
CHEMBL235_EC50,random,89165191,d_nn_sim,0.43597560975609756,0.14492236301981082,0.20501618122977347,0.29105324673628674,0.2309594285263241
CHEMBL235_EC50,scaffold,34332121,rf_std,0.7050728548300054,0.4430494905385735,0.5197368421052632,0.26202336429143186,0.1853360127247422
CHEMBL235_EC50,scaffold,34332121,d_wstd,0.49285120532003324,0.6201272871917264,0.703479518806152,-0.12727608187169315,-0.21062831348611877
CHEMBL235_EC50,scaffold,34332121,d_nb,0.583985429033999,0.2703784570596798,0.33086622807017546,0.3136069719743192,0.2531192009638235
CHEMBL235_EC50,scaffold,34332121,d_nn_sim,0.5940565253532835,0.05807478122513922,0.16514390132480586,0.5359817441281443,0.42891262402847763
CHEMBL235_EC50,scaffold,57652534,rf_std,0.6723928571428571,0.3997826086956522,0.5010180623973728,0.27261024844720494,0.17137479474548434
CHEMBL235_EC50,scaffold,57652534,d_wstd,0.4783710407239819,0.8120218579234972,0.6378718056137411,-0.33365081719951534,-0.15950076488975923
CHEMBL235_EC50,scaffold,57652534,d_nb,0.624125,0.21358695652173912,0.2845648604269294,0.41053804347826095,0.33956013957307063
CHEMBL235_EC50,scaffold,57652534,d_nn_sim,0.5559276018099547,0.057650273224043716,0.22924172601591958,0.498277328585911,0.32668587579403513
CHEMBL235_EC50,scaffold,65555877,rf_std,0.7031904761904761,0.6960869565217391,0.6427881062027403,0.007103519668737013,0.06040236998773585
CHEMBL235_EC50,scaffold,65555877,d_wstd,0.5843641761504206,0.6770171149144254,0.6545209176788124,-0.09265293876400482,-0.0701567415283918
CHEMBL235_EC50,scaffold,65555877,d_nb,0.5913095238095238,0.4389130434782609,0.44257774745579626,0.15239648033126296,0.14873177635372758
CHEMBL235_EC50,scaffold,65555877,d_nn_sim,0.47256927263730825,0.08190709046454768,0.2220310391363023,0.39066218217276055,0.25053823350100596
CHEMBL235_EC50,scaffold,80882938,rf_std,0.7974289053369692,0.39928698752228164,0.6096603881278538,0.39814191781468755,0.18776851720911536
CHEMBL235_EC50,scaffold,80882938,d_wstd,0.5855987055016181,0.6062062937062938,0.510248836376656,-0.020607588204675675,0.07534986912496211
CHEMBL235_EC50,scaffold,80882938,d_nb,0.6313465783664459,0.29005743711626064,0.5556506849315068,0.3412891412501853,0.0756958934349391
CHEMBL235_EC50,scaffold,80882938,d_nn_sim,0.6783171521035599,0.05583479020979021,0.25626566416040103,0.6224823618937697,0.4220514879431589
CHEMBL235_EC50,scaffold,62569839,rf_std,0.762387010378306,0.634825327510917,0.5903385091320126,0.127561682867389,0.17204850124629345
CHEMBL235_EC50,scaffold,62569839,d_wstd,0.5390518518518519,0.795751633986928,0.6866729308589774,-0.25669978213507616,-0.1476210790071255
CHEMBL235_EC50,scaffold,62569839,d_nb,0.595518078339471,0.31350072780203786,0.472009042774704,0.28201735053743315,0.123509035564767
CHEMBL235_EC50,scaffold,62569839,d_nn_sim,0.5730962962962963,0.05565767973856209,0.25193798449612403,0.5174386165577343,0.3211583118001723
CHEMBL236_Ki,random,71339737,rf_std,0.7338530066815144,0.6020790729379687,0.5278739867354458,0.13177393374354573,0.2059790199460686
CHEMBL236_Ki,random,71339737,d_wstd,0.6296563044352137,0.6839972047519217,0.6678268765133172,-0.05434090031670802,-0.03817057207810348
CHEMBL236_Ki,random,71339737,d_nb,0.5749761374482978,0.36768916155419223,0.36799926308032427,0.20728697589410555,0.20697687436797352
CHEMBL236_Ki,random,71339737,d_nn_sim,0.6414143105989548,0.14979035639413,0.15180463075060532,0.49162395420482485,0.48960967984834947
CHEMBL236_Ki,random,99182118,rf_std,0.7160337552742616,0.7028421052631579,0.5984164897381458,0.013191650011103673,0.11761726553611584
CHEMBL236_Ki,random,99182118,d_wstd,0.6416570710771485,0.7521570319240725,0.7299382716049383,-0.11049996084692393,-0.08828120052778976
CHEMBL236_Ki,random,99182118,d_nb,0.48295827473042663,0.4268421052631579,0.36551220806794055,0.05611616946726872,0.11744606666248608
CHEMBL236_Ki,random,99182118,d_nn_sim,0.6315817020831153,0.17223899913718724,0.184640522875817,0.45934270294592805,0.44694117920729826
CHEMBL236_Ki,random,89709943,rf_std,0.7470350848295174,0.5963377318799006,0.5509927383031529,0.15069735294961684,0.19604234652636454
CHEMBL236_Ki,random,89709943,d_wstd,0.5812738084177274,0.6469401810310901,0.61222411669982,-0.06566637261336272,-0.030950308282092664
CHEMBL236_Ki,random,89709943,d_nb,0.6370655575687696,0.4985656913367757,0.38073352330177407,0.1384998662319939,0.2563320342669955
CHEMBL236_Ki,random,89709943,d_nn_sim,0.6599228839542879,0.15176111767020858,0.18554039973477313,0.5081617662840793,0.4743824842195148
CHEMBL236_Ki,random,86921808,rf_std,0.751821902765299,0.5802777344359494,0.5491835921943449,0.1715441683293496,0.20263831057095416
CHEMBL236_Ki,random,86921808,d_wstd,0.5849543811327251,0.7157676348547718,0.7172050905531082,-0.13081325372204666,-0.13225070942038308
CHEMBL236_Ki,random,86921808,d_nb,0.5837576120594988,0.44503822749258853,0.3482676224611708,0.1387193845669103,0.235489989598328
CHEMBL236_Ki,random,86921808,d_nn_sim,0.5512997073506628,0.14814075965528248,0.17345814977973567,0.4031589476953803,0.37784155757092713
CHEMBL236_Ki,random,89165191,rf_std,0.7694456289978678,0.598154522853318,0.5618212197159566,0.1712911061445498,0.20762440928191128
CHEMBL236_Ki,random,89165191,d_wstd,0.643521167048055,0.7345312345312345,0.7552533017938103,-0.09101006748317952,-0.11173213474575538
CHEMBL236_Ki,random,89165191,d_nb,0.6447547974413647,0.2724708357238478,0.34947216526163893,0.3722839617175169,0.2952826321797257
CHEMBL236_Ki,random,89165191,d_nn_sim,0.6534372616323417,0.13068013068013068,0.1592154543662527,0.522757130952211,0.494221807266089
CHEMBL236_Ki,scaffold,34332121,rf_std,0.7,0.5145685997171145,0.5331306990881459,0.1854314002828854,0.16686930091185403
CHEMBL236_Ki,scaffold,34332121,d_wstd,0.5283170303486331,0.6015672091621459,0.718609083724606,-0.07325017881351281,-0.19029205337597288
CHEMBL236_Ki,scaffold,34332121,d_nb,0.6352452025586354,0.26435643564356437,0.3060790273556231,0.370888766915071,0.3291661752030123
CHEMBL236_Ki,scaffold,34332121,d_nn_sim,0.6559568597943316,0.1149789029535865,0.326088977732323,0.5409779568407451,0.3298678820620086
CHEMBL236_Ki,scaffold,57652534,rf_std,0.7497504242787262,0.6441006875138612,0.659446764091858,0.105649736764865,0.0903036601868682
CHEMBL236_Ki,scaffold,57652534,d_wstd,0.7155152293149726,0.7709955178108044,0.7983853006681515,-0.055480288495831864,-0.08287007135317892
CHEMBL236_Ki,scaffold,57652534,d_nb,0.4670060896475991,0.30355954757152365,0.2885960334029228,0.16344654207607545,0.17841005624467632
CHEMBL236_Ki,scaffold,57652534,d_nn_sim,0.5367312405181468,0.09571832979476291,0.23947661469933185,0.4410129107233839,0.29725462581881495
CHEMBL236_Ki,scaffold,65555877,rf_std,0.7077307595573441,0.6264692836549124,0.6050513092710545,0.08126147590243171,0.10267945028628955
CHEMBL236_Ki,scaffold,65555877,d_wstd,0.6064204389843109,0.7548701298701299,0.7792004243827161,-0.14844969088581905,-0.17277998539840522
CHEMBL236_Ki,scaffold,65555877,d_nb,0.5758299798792756,0.3652694610778443,0.3341516277423921,0.21056051880143134,0.24167835213688355
CHEMBL236_Ki,scaffold,65555877,d_nn_sim,0.6171211706248289,0.09902597402597403,0.30562789351851855,0.5180951965988548,0.3114932771063103
CHEMBL236_Ki,scaffold,80882938,rf_std,0.5967199783139062,0.5627254509018036,0.46825396825396826,0.033994527412102626,0.12846601005993796
CHEMBL236_Ki,scaffold,80882938,d_wstd,0.5387645107794361,0.7433695652173913,0.6856258423180593,-0.20460505443795518,-0.14686133153862324
CHEMBL236_Ki,scaffold,80882938,d_nb,0.5497424776362158,0.37009018036072144,0.31330219488114225,0.1796522972754943,0.2364402827550735
CHEMBL236_Ki,scaffold,80882938,d_nn_sim,0.5474390866181911,0.06652173913043478,0.2027038409703504,0.4809173474877563,0.34473524564784064
CHEMBL236_Ki,scaffold,62569839,rf_std,0.7424265090881891,0.45278864970645794,0.381563126252505,0.28963785938173114,0.3608633828356841
CHEMBL236_Ki,scaffold,62569839,d_wstd,0.6591044037605146,0.6703091684434968,0.5800875273522976,-0.011204764682982149,0.07901687640821697
CHEMBL236_Ki,scaffold,62569839,d_nb,0.6415588301294038,0.4058219178082192,0.37985971943887775,0.23573691232118466,0.2616991106905261
CHEMBL236_Ki,scaffold,62569839,d_nn_sim,0.6437902028698664,0.07915778251599147,0.23572210065645513,0.564632420353875,0.4080681022134113
CHEMBL237_EC50,random,71339737,rf_std,0.6490872210953347,0.5311355311355311,0.46946778711484594,0.11795168995980354,0.17961943398048874
CHEMBL237_EC50,random,71339737,d_wstd,0.39809236947791166,0.6390532544378699,0.6518046709129511,-0.2409608849599582,-0.2537123014350395
CHEMBL237_EC50,random,71339737,d_nb,0.6781609195402298,0.3141025641025641,0.29677871148459384,0.36405835543766574,0.381382208055636
CHEMBL237_EC50,random,71339737,d_nn_sim,0.6207329317269076,0.11768573307034845,0.254170457992114,0.5030471986565591,0.36656247373479356
CHEMBL237_EC50,random,99182118,rf_std,0.5833333333333334,0.48333333333333334,0.476144578313253,0.10000000000000003,0.10718875502008035
CHEMBL237_EC50,random,99182118,d_wstd,0.5785714285714286,0.6518072289156627,0.5992307692307692,-0.07323580034423405,-0.020659340659340608
CHEMBL237_EC50,random,99182118,d_nb,0.5459081836327345,0.3808712121212121,0.3678313253012048,0.1650369715115224,0.1780768583315297
CHEMBL237_EC50,random,99182118,d_nn_sim,0.6197204968944099,0.07630522088353414,0.17961538461538462,0.5434152760108757,0.44010511227902527
CHEMBL237_EC50,random,89709943,rf_std,0.7538999462076386,0.4978392394122731,0.5021516944593868,0.25606070679536547,0.2517482517482518
CHEMBL237_EC50,random,89709943,d_wstd,0.7397481433645463,0.7146108329540283,0.74375,0.025137310410518032,-0.0040018566354537155
CHEMBL237_EC50,random,89709943,d_nb,0.3788327057557827,0.246542783059637,0.1679666487358795,0.1322899226961457,0.2108660570199032
CHEMBL237_EC50,random,89709943,d_nn_sim,0.5121084920891185,0.16135639508420574,0.17144886363636364,0.3507520970049127,0.3406596284527548
CHEMBL237_EC50,random,86921808,rf_std,0.71972049689441,0.4893939393939394,0.43849449204406366,0.2303265575004706,0.2812260048503463
CHEMBL237_EC50,random,86921808,d_wstd,0.5653409090909091,0.6555023923444976,0.6189861155957378,-0.09016148325358853,-0.053645206504828735
CHEMBL237_EC50,random,86921808,d_nb,0.5042701863354038,0.33005050505050504,0.3532741738066095,0.17421968128489873,0.15099601252879424
CHEMBL237_EC50,random,86921808,d_nn_sim,0.6922348484848485,0.07575757575757576,0.1725863739102357,0.6164772727272727,0.5196484745746128
CHEMBL237_EC50,random,89165191,rf_std,0.6905065985525756,0.4749798224374496,0.44399277326106595,0.215526776115126,0.24651382529150961
CHEMBL237_EC50,random,89165191,d_wstd,0.5864556962025317,0.6901944209636517,0.6828110161443495,-0.10373872476112,-0.09635531994181779
CHEMBL237_EC50,random,89165191,d_nb,0.6141975308641975,0.29398708635996773,0.2702122854561879,0.32021044450422975,0.34398524540800957
CHEMBL237_EC50,random,89165191,d_nn_sim,0.6824050632911393,0.12721893491124261,0.2021604938271605,0.5551861283798967,0.48024456946397875
CHEMBL237_EC50,scaffold,34332121,rf_std,0.7088122605363985,0.06349206349206349,0.49947349947349945,0.645320197044335,0.209338761062899
CHEMBL237_EC50,scaffold,34332121,d_wstd,0.7105449398443029,0.2445054945054945,0.599834528405957,0.46603944533880837,0.11071041143834592
CHEMBL237_EC50,scaffold,34332121,d_nb,0.5815240527884206,0.5806878306878307,0.25552825552825553,0.0008362221005898673,0.32599579726016503
CHEMBL237_EC50,scaffold,34332121,d_nn_sim,0.6850672328379335,0.005494505494505495,0.3177054605626034,0.679572727343428,0.36736177227533007
CHEMBL237_EC50,scaffold,57652534,rf_std,0.6874201787994891,0.4237588652482269,0.39747899159663863,0.2636613135512622,0.2899411872028505
CHEMBL237_EC50,scaffold,57652534,d_wstd,0.4836111111111111,0.43373493975903615,0.6395973154362417,0.04987617135207495,-0.15598620432513055
CHEMBL237_EC50,scaffold,57652534,d_nb,0.6126011068539804,0.5611702127659575,0.28739495798319326,0.05143089408802293,0.32520614887078714
CHEMBL237_EC50,scaffold,57652534,d_nn_sim,0.7461111111111111,0.01606425702811245,0.31073825503355706,0.7300468540829986,0.435372856077554
CHEMBL237_EC50,scaffold,65555877,rf_std,0.6056149732620321,0.16134751773049646,0.503030303030303,0.44426745553153557,0.10258467023172901
CHEMBL237_EC50,scaffold,65555877,d_wstd,0.9880952380952381,0.5240963855421686,0.6248561565017261,0.4639988525530695,0.36323908159351204
CHEMBL237_EC50,scaffold,65555877,d_nb,0.7132352941176471,0.3475177304964539,0.3613636363636364,0.3657175636211932,0.3518716577540107
CHEMBL237_EC50,scaffold,65555877,d_nn_sim,0.7678571428571429,0.060240963855421686,0.4188722669735328,0.7076161790017212,0.3489848758836101
CHEMBL237_EC50,scaffold,80882938,rf_std,0.537560884226302,0.5258064516129032,0.29018028385116995,0.011754432613398813,0.24738060037513204
CHEMBL237_EC50,scaffold,80882938,d_wstd,0.48386699507389164,0.43902439024390244,0.6178698752228164,0.0448426048299892,-0.1340028801489248
CHEMBL237_EC50,scaffold,80882938,d_nb,0.4538216560509554,0.443010752688172,0.2521097046413502,0.010810903362783397,0.20171195140960524
CHEMBL237_EC50,scaffold,80882938,d_nn_sim,0.562807881773399,0.032926829268292684,0.276626559714795,0.5298810525051063,0.286181322058604
CHEMBL237_EC50,scaffold,62569839,rf_std,0.6324561403508772,0.34893048128342247,0.40955710955710956,0.2835256590674547,0.2228990307937676
CHEMBL237_EC50,scaffold,62569839,d_wstd,0.5752242926155969,0.4657142857142857,0.7332830568124685,0.10951000690131124,-0.1580587641968716
CHEMBL237_EC50,scaffold,62569839,d_nb,0.5980994152046784,0.4298128342245989,0.24731934731934732,0.16828658098007943,0.350780067885331
CHEMBL237_EC50,scaffold,62569839,d_nn_sim,0.5565907522429262,0.05928571428571429,0.2907239819004525,0.4973050379572119,0.2658667703424737
CHEMBL237_Ki,random,71339737,rf_std,0.6846731085526315,0.5935176275041554,0.5392783979263347,0.09115548104847615,0.14539471062629683
CHEMBL237_Ki,random,71339737,d_wstd,0.5669691470054447,0.7229999072958191,0.6604419545596016,-0.15603076029037444,-0.09347280755415699
CHEMBL237_Ki,random,71339737,d_nb,0.5720771655701754,0.29529350013122213,0.3646473514779046,0.2767836654389533,0.2074298140922708
CHEMBL237_Ki,random,71339737,d_nn_sim,0.5705787457148619,0.14313525540001854,0.22380063136365658,0.42744349031484336,0.3467781143512053
CHEMBL237_Ki,random,99182118,rf_std,0.731259668046323,0.5613,0.5139186295503212,0.169959668046323,0.21734103849600184
CHEMBL237_Ki,random,99182118,d_wstd,0.579297878413091,0.6869565217391305,0.6875471698113208,-0.10765864332603947,-0.10824929139822981
CHEMBL237_Ki,random,99182118,d_nb,0.6050629206906644,0.2701,0.28615005454325076,0.33496292069066436,0.3189128661474136
CHEMBL237_Ki,random,99182118,d_nn_sim,0.6277233374559985,0.09353002070393375,0.22763102725366877,0.5341933167520647,0.4000923102023297
CHEMBL237_Ki,random,89709943,rf_std,0.7084852905421833,0.5074747474747475,0.4834396147839667,0.20101054306743582,0.22504567575821666
CHEMBL237_Ki,random,89709943,d_wstd,0.6046551138294257,0.6665806451612903,0.6808962921661555,-0.061925531331864625,-0.07624117833672983
CHEMBL237_Ki,random,89709943,d_nb,0.550328227571116,0.2991919191919192,0.3064159292035398,0.2511363083791968,0.24391229836757616
CHEMBL237_Ki,random,89709943,d_nn_sim,0.6266352361535847,0.13978494623655913,0.22440409813214385,0.4868502899170256,0.4022311380214409
CHEMBL237_Ki,random,86921808,rf_std,0.7086038961038961,0.6681089931002222,0.5302007999676781,0.040494903003673866,0.17840309613621796
CHEMBL237_Ki,random,86921808,d_wstd,0.6276315081031605,0.7427549636206684,0.6832670174988235,-0.11512345551750791,-0.055635509395662974
CHEMBL237_Ki,random,86921808,d_nb,0.5602320473644004,0.29090164892994974,0.32123954587693426,0.2693303984344506,0.2389925014874661
CHEMBL237_Ki,random,86921808,d_nn_sim,0.6193399020082916,0.13145887285731903,0.2242972660762418,0.48788102915097253,0.3950426359320498
CHEMBL237_Ki,random,89165191,rf_std,0.6921212121212121,0.5602766798418972,0.45990121696624064,0.13184453227931492,0.2322199951549715
CHEMBL237_Ki,random,89165191,d_wstd,0.6078090200445434,0.7237503697131026,0.6838896020539152,-0.11594134966855918,-0.07608058200937184
CHEMBL237_Ki,random,89165191,d_nb,0.564594330400782,0.2691981931112366,0.2565049136921432,0.2953961372895454,0.3080894167086388
CHEMBL237_Ki,random,89165191,d_nn_sim,0.6014291017074982,0.14204377403135168,0.18993367565254599,0.4593853276761465,0.4114954260549522
CHEMBL237_Ki,scaffold,34332121,rf_std,0.6568539549711098,0.44040697674418605,0.32756542699724517,0.21644697822692371,0.3292885279738646
CHEMBL237_Ki,scaffold,34332121,d_wstd,0.5905303030303031,0.4729872881355932,0.6033143939393939,0.11754301489470986,-0.012784090909090828
CHEMBL237_Ki,scaffold,34332121,d_nb,0.5507571229328552,0.4491279069767442,0.27289944903581265,0.10162921595611096,0.2778576738970425
CHEMBL237_Ki,scaffold,34332121,d_nn_sim,0.6101641414141414,0.1027542372881356,0.25558712121212124,0.5074099041260058,0.3545770202020202
CHEMBL237_Ki,scaffold,57652534,rf_std,0.7225730994152046,0.24822695035460993,0.4809307795698925,0.4743461490605947,0.24164231984531215
CHEMBL237_Ki,scaffold,57652534,d_wstd,0.6588576158940397,0.7605442176870748,0.6943852167732765,-0.10168660179303513,-0.03552760087923679
CHEMBL237_Ki,scaffold,57652534,d_nb,0.631766081871345,0.0789813023855577,0.4190608198924731,0.5527847794857873,0.21270526197887185
CHEMBL237_Ki,scaffold,57652534,d_nn_sim,0.506098233995585,0.058163265306122446,0.2902452025586354,0.44793496868946253,0.21585303143694956
CHEMBL237_Ki,scaffold,65555877,rf_std,0.7262396694214877,0.5225082508250825,0.48590010128471667,0.2037314185964052,0.240339568136771
CHEMBL237_Ki,scaffold,65555877,d_wstd,0.6070969125214408,0.6468677494199536,0.6942606942606943,-0.039770836898512796,-0.08716378173925343
CHEMBL237_Ki,scaffold,65555877,d_nb,0.6233069329660239,0.35161716171617163,0.23311477157631003,0.2716897712498523,0.3901921613897139
CHEMBL237_Ki,scaffold,65555877,d_nn_sim,0.49796312178387653,0.09048723897911833,0.24925974925974925,0.4074758828047582,0.24870337252412728
CHEMBL237_Ki,scaffold,80882938,rf_std,0.6973596256684492,0.5081372549019608,0.44969981527093594,0.1892223707664884,0.24765981039751328
CHEMBL237_Ki,scaffold,80882938,d_wstd,0.5597705186746282,0.5958244111349036,0.6597811333559552,-0.03605389246027535,-0.10001061468132699
